prefix;maxDigits;minDigits;usage;info
2931;11;6;Geographic Area Code;Arnsberg
2932;11;6;Geographic Area Code;Neheim-Hüsten
2933;11;6;Geographic Area Code;Sundern Sauerland
2934;11;6;Geographic Area Code;Sundern-Altenhellefeld
2935;11;6;Geographic Area Code;Sundern-Hachen
2937;11;6;Geographic Area Code;Arnsberg-Oeventrop
2938;11;6;Geographic Area Code;Ense
2941;11;6;Geographic Area Code;Lippstadt
2942;11;6;Geographic Area Code;Geseke
2943;11;6;Geographic Area Code;Erwitte
2944;11;6;Geographic Area Code;Rietberg-Mastholte
2945;11;6;Geographic Area Code;Lippstadt-Benninghausen
2947;11;6;Geographic Area Code;Anröchte
2948;11;6;Geographic Area Code;Lippstadt-Rebbeke
2951;11;6;Geographic Area Code;Büren
2952;11;6;Geographic Area Code;Rüthen
2953;11;6;Geographic Area Code;Wünnenberg
2954;11;6;Geographic Area Code;Rüthen-Oestereiden
2955;11;6;Geographic Area Code;Büren-Wewelsburg
2957;11;6;Geographic Area Code;Wünnenberg-Haaren
2958;11;6;Geographic Area Code;Büren-Harth
2961;11;6;Geographic Area Code;Brilon
2962;11;6;Geographic Area Code;Olsberg
2963;11;6;Geographic Area Code;Brilon-Messinghausen
2964;11;6;Geographic Area Code;Brilon-Alme
2971;11;6;Geographic Area Code;Schmallenberg-Dorlar
2972;11;6;Geographic Area Code;Schmallenberg
2973;11;6;Geographic Area Code;Eslohe Sauerland
2974;11;6;Geographic Area Code;Schmallenberg-Fredeburg
2975;11;6;Geographic Area Code;Schmallenberg-Oberkirchen
2977;11;6;Geographic Area Code;Schmallenberg-Bödefeld
2981;11;6;Geographic Area Code;Winterberg Westfalen
2982;11;6;Geographic Area Code;Medebach
2983;11;6;Geographic Area Code;Winterberg-Siedlinghausen
2984;11;6;Geographic Area Code;Hallenberg
2985;11;6;Geographic Area Code;Winterberg-Niedersfeld
2991;11;6;Geographic Area Code;Marsberg-Bredelar
2992;11;6;Geographic Area Code;Marsberg
2993;11;6;Geographic Area Code;Marsberg-Canstein
2994;11;6;Geographic Area Code;Marsberg-Westheim
30;11;5;Geographic Area Code;Berlin
310;3;3;Testing of carrier selection and carrier pre-selection for long-distance calls;Not accessible from other countries
311;3;3;Testing of carrier selection and carrier pre-selection for local calls;Not accessible from other countries
32;13;11;Non-geographic number ‒ National subscriber number; 
3301;11;6;Geographic Area Code;Oranienburg
3302;11;6;Geographic Area Code;Hennigsdorf
3303;11;6;Geographic Area Code;Birkenwerder
3304;11;6;Geographic Area Code;Velten
33051;11;6;Geographic Area Code;Nassenheide
33052;11;6;Geographic Area Code;Leegebruch
33053;11;6;Geographic Area Code;Zehlendorf Kreis Oberhavel
33054;11;6;Geographic Area Code;Liebenwalde
33055;11;6;Geographic Area Code;Kremmen
33056;11;6;Geographic Area Code;Mühlenbeck Kreis Oberhavel
3306;11;6;Geographic Area Code;Gransee
3307;11;6;Geographic Area Code;Zehdenick
33080;11;6;Geographic Area Code;Marienthal Kreis Oberhavel
33082;11;6;Geographic Area Code;Menz Kreis Oberhavel
33083;11;6;Geographic Area Code;Schulzendorf Kreis Oberhavel
33084;11;6;Geographic Area Code;Gutengermendorf
33085;11;6;Geographic Area Code;Seilershof
33086;11;6;Geographic Area Code;Grieben Kreis Oberhavel
33087;11;6;Geographic Area Code;Bredereiche
33088;11;6;Geographic Area Code;Falkenthal
33089;11;6;Geographic Area Code;Himmelpfort
33093;11;6;Geographic Area Code;Fürstenberg Havel
33094;11;6;Geographic Area Code;Löwenberg
331;11;6;Geographic Area Code;Potsdam
33200;11;6;Geographic Area Code;Bergholz-Rehbrücke
33201;11;6;Geographic Area Code;Gross Glienicke
33202;11;6;Geographic Area Code;Töplitz
33203;11;6;Geographic Area Code;Kleinmachnow
33204;11;6;Geographic Area Code;Beelitz Mark
33205;11;6;Geographic Area Code;Michendorf
33206;11;6;Geographic Area Code;Fichtenwalde
33207;11;6;Geographic Area Code;Gross Kreutz
33208;11;6;Geographic Area Code;Fahrland
33209;11;6;Geographic Area Code;Caputh
3321;11;6;Geographic Area Code;Nauen Brandenburg
3322;11;6;Geographic Area Code;Falkensee
33230;11;6;Geographic Area Code;Börnicke Kreis Havelland
33231;11;6;Geographic Area Code;Pausin
33232;11;6;Geographic Area Code;Brieselang
33233;11;6;Geographic Area Code;Ketzin
33234;11;6;Geographic Area Code;Wustermark
33235;11;6;Geographic Area Code;Friesack
33237;11;6;Geographic Area Code;Paulinenaue
33238;11;6;Geographic Area Code;Senzke
33239;11;6;Geographic Area Code;Gross Behnitz
3327;11;6;Geographic Area Code;Werder Havel
3328;11;6;Geographic Area Code;Teltow
3329;11;6;Geographic Area Code;Stahnsdorf
3331;11;6;Geographic Area Code;Angermünde
3332;11;6;Geographic Area Code;Schwedt/Oder
33331;11;6;Geographic Area Code;Casekow
33332;11;6;Geographic Area Code;Gartz Oder
33333;11;6;Geographic Area Code;Tantow
33334;11;6;Geographic Area Code;Greiffenberg
33335;11;6;Geographic Area Code;Pinnow Kreis Uckermark
33336;11;6;Geographic Area Code;Passow Kreis Uckermark
33337;11;6;Geographic Area Code;Altkünkendorf
33338;11;6;Geographic Area Code;Stolpe/Oder
3334;11;6;Geographic Area Code;Eberswalde
3335;11;6;Geographic Area Code;Finowfurt
33361;11;6;Geographic Area Code;Joachimsthal
33362;11;6;Geographic Area Code;Liepe Kreis Barnim
33363;11;6;Geographic Area Code;Altenhof Kreis Barnim
33364;11;6;Geographic Area Code;Gross Ziethen Kreis Barnim
33365;11;6;Geographic Area Code;Lüdersdorf Kreis Barnim
33366;11;6;Geographic Area Code;Chorin
33367;11;6;Geographic Area Code;Friedrichswalde Brandenburg
33368;11;6;Geographic Area Code;Hohensaaten
33369;11;6;Geographic Area Code;Oderberg
3337;11;6;Geographic Area Code;Biesenthal Brandenburg
3338;11;6;Geographic Area Code;Bernau Brandenburg
33393;11;6;Geographic Area Code;Gross Schönebeck Kreis Barnim
33394;11;6;Geographic Area Code;Blumberg Kreis Barnim
33395;11;6;Geographic Area Code;Zerpenschleuse
33396;11;6;Geographic Area Code;Klosterfelde
33397;11;6;Geographic Area Code;Wandlitz
33398;11;6;Geographic Area Code;Werneuchen
3341;11;6;Geographic Area Code;Strausberg
3342;11;6;Geographic Area Code;Neuenhagen bei Berlin
33432;11;6;Geographic Area Code;Müncheberg
33433;11;6;Geographic Area Code;Buckow Märkische Schweiz
33434;11;6;Geographic Area Code;Herzfelde bei Strausberg
33435;11;6;Geographic Area Code;Rehfelde
33436;11;6;Geographic Area Code;Prötzel
33437;11;6;Geographic Area Code;Reichenberg bei Strausberg
33438;11;6;Geographic Area Code;Altlandsberg
33439;11;6;Geographic Area Code;Fredersdorf-Vogelsdorf
3344;11;6;Geographic Area Code;Bad Freienwalde
33451;11;6;Geographic Area Code;Heckelberg
33452;11;6;Geographic Area Code;Neulewin
33454;11;6;Geographic Area Code;Wölsickendorf/Wollenberg
33456;11;6;Geographic Area Code;Wriezen
33457;11;6;Geographic Area Code;Altreetz
33458;11;6;Geographic Area Code;Falkenberg Mark
3346;11;6;Geographic Area Code;Seelow
33470;11;6;Geographic Area Code;Lietzen
33472;11;6;Geographic Area Code;Golzow bei Seelow
33473;11;6;Geographic Area Code;Zechin
33474;11;6;Geographic Area Code;Neutrebbin
33475;11;6;Geographic Area Code;Letschin
33476;11;6;Geographic Area Code;Neuhardenberg
33477;11;6;Geographic Area Code;Trebnitz bei Müncheberg
33478;11;6;Geographic Area Code;Gross Neuendorf
33479;11;6;Geographic Area Code;Küstrin-Kietz
335;11;6;Geographic Area Code;Frankfurt (Oder)
33601;11;6;Geographic Area Code;Podelzig
33602;11;6;Geographic Area Code;Alt Zeschdorf
33603;11;6;Geographic Area Code;Falkenhagen bei Seelow
33604;11;6;Geographic Area Code;Lebus
33605;11;6;Geographic Area Code;Boossen
33606;11;6;Geographic Area Code;Müllrose
33607;11;6;Geographic Area Code;Briesen Mark
33608;11;6;Geographic Area Code;Jacobsdorf Mark
33609;11;6;Geographic Area Code;Brieskow-Finkenheerd
3361;11;6;Geographic Area Code;Fürstenwalde Spree
3362;11;6;Geographic Area Code;Erkner
33631;11;6;Geographic Area Code;Bad Saarow-Pieskow
33632;11;6;Geographic Area Code;Hangelsberg
33633;11;6;Geographic Area Code;Spreenhagen
33634;11;6;Geographic Area Code;Berkenbrück Kreis Oder-Spree
33635;11;6;Geographic Area Code;Arensdorf Kreis Oder-Spree
33636;11;6;Geographic Area Code;Steinhöfel Kreis Oder-Spree
33637;11;6;Geographic Area Code;Beerfelde
33638;11;6;Geographic Area Code;Rüdersdorf bei Berlin
3364;11;6;Geographic Area Code;Eisenhüttenstadt
33652;11;6;Geographic Area Code;Neuzelle
33653;11;6;Geographic Area Code;Ziltendorf
33654;11;6;Geographic Area Code;Fünfeichen
33655;11;6;Geographic Area Code;Grunow Kreis Oder-Spree
33656;11;6;Geographic Area Code;Bahro
33657;11;6;Geographic Area Code;Steinsdorf Brandenburg
3366;11;6;Geographic Area Code;Beeskow
33671;11;6;Geographic Area Code;Lieberose
33672;11;6;Geographic Area Code;Pfaffendorfb Beeskow
33673;11;6;Geographic Area Code;Weichensdorf
33674;11;6;Geographic Area Code;Trebatsch
33675;11;6;Geographic Area Code;Tauche
33676;11;6;Geographic Area Code;Friedland bei Beeskow
33677;11;6;Geographic Area Code;Glienicke bei Beeskow
33678;11;6;Geographic Area Code;Storkow Mark
33679;11;6;Geographic Area Code;Wendisch Rietz
33701;11;6;Geographic Area Code;Grossbeeren
33702;11;6;Geographic Area Code;Wünsdorf
33703;11;6;Geographic Area Code;Sperenberg
33704;11;6;Geographic Area Code;Baruth Mark
33708;11;6;Geographic Area Code;Rangsdorf
3371;11;6;Geographic Area Code;Luckenwalde
3372;11;6;Geographic Area Code;Jüterbog
33731;11;6;Geographic Area Code;Trebbin
33732;11;6;Geographic Area Code;Hennickendorf bei Luckenwalde
33733;11;6;Geographic Area Code;Stülpe
33734;11;6;Geographic Area Code;Felgentreu
33741;11;6;Geographic Area Code;Niedergörsdorf
33742;11;6;Geographic Area Code;Oehna Brandenburg
33743;11;6;Geographic Area Code;Blönsdorf
33744;11;6;Geographic Area Code;Hohenseefeld
33745;11;6;Geographic Area Code;Petkus
33746;11;6;Geographic Area Code;Werbig bei Jüterbog
33747;11;6;Geographic Area Code;Marzahna
33748;11;6;Geographic Area Code;Treuenbrietzen
3375;11;6;Geographic Area Code;Königs Wusterhausen
33760;11;6;Geographic Area Code;Münchehofe Kreis Dahme-Spreewald
33762;11;6;Geographic Area Code;Zeuthen
33763;11;6;Geographic Area Code;Bestensee
33764;11;6;Geographic Area Code;Mittenwalde Mark
33765;11;6;Geographic Area Code;Märkisch Buchholz
33766;11;6;Geographic Area Code;Teupitz
33767;11;6;Geographic Area Code;Friedersdorf bei Berlin
33768;11;6;Geographic Area Code;Prieros
33769;11;6;Geographic Area Code;Töpchin
3377;11;6;Geographic Area Code;Zossen Brandenburg
3378;11;6;Geographic Area Code;Ludwigsfelde
3379;11;6;Geographic Area Code;Mahlow
3381;11;6;Geographic Area Code;Brandenburg an der Havel
3382;11;6;Geographic Area Code;Lehnin
33830;11;6;Geographic Area Code;Ziesar
33831;11;6;Geographic Area Code;Weseram
33832;11;6;Geographic Area Code;Rogäsen
33833;11;6;Geographic Area Code;Wollin bei Brandenburg
33834;11;6;Geographic Area Code;Pritzerbe
33835;11;6;Geographic Area Code;Golzow bei Brandenburg
33836;11;6;Geographic Area Code;Butzow bei Brandenburg
33837;11;6;Geographic Area Code;Brielow
33838;11;6;Geographic Area Code;Päwesin
33839;11;6;Geographic Area Code;Wusterwitz
33841;11;6;Geographic Area Code;Belzig
33843;11;6;Geographic Area Code;Niemegk
33844;11;6;Geographic Area Code;Brück Brandenburg
33845;11;6;Geographic Area Code;Borkheide
33846;11;6;Geographic Area Code;Dippmannsdorf
33847;11;6;Geographic Area Code;Görzke
33848;11;6;Geographic Area Code;Raben
33849;11;6;Geographic Area Code;Wiesenburg Mark
3385;11;6;Geographic Area Code;Rathenow
3386;11;6;Geographic Area Code;Premnitz
33870;11;6;Geographic Area Code;Zollchow bei Rathenow
33872;11;6;Geographic Area Code;Hohennauen
33873;11;6;Geographic Area Code;Grosswudicke
33874;11;6;Geographic Area Code;Stechow Brandenburg
33875;11;6;Geographic Area Code;Rhinow
33876;11;6;Geographic Area Code;Buschow
33877;11;6;Geographic Area Code;Nitzahn
33878;11;6;Geographic Area Code;Nennhausen
3391;11;6;Geographic Area Code;Neuruppin
33920;11;6;Geographic Area Code;Walsleben bei Neuruppin
33921;11;6;Geographic Area Code;Zechlinerhütte
33922;11;6;Geographic Area Code;Karwesee
33923;11;6;Geographic Area Code;Flecken Zechlin
33924;11;6;Geographic Area Code;Rägelin
33925;11;6;Geographic Area Code;Wustrau-Altfriesack
33926;11;6;Geographic Area Code;Herzberg Mark
33927;11;6;Geographic Area Code;Linum
33928;11;6;Geographic Area Code;Wildberg Brandenburg
33929;11;6;Geographic Area Code;Gühlen-Glienicke
33931;11;6;Geographic Area Code;Rheinsberg Mark
33932;11;6;Geographic Area Code;Fehrbellin
33933;11;6;Geographic Area Code;Lindow Mark
3394;11;6;Geographic Area Code;Wittstock Dosse
3395;11;6;Geographic Area Code;Pritzwalk
33962;11;6;Geographic Area Code;Heiligengrabe
33963;11;6;Geographic Area Code;Wulfersdorf bei Wittstock
33964;11;6;Geographic Area Code;Fretzdorf
33965;11;6;Geographic Area Code;Herzsprung bei Wittstock
33966;11;6;Geographic Area Code;Dranse
33967;11;6;Geographic Area Code;Freyenstein
33968;11;6;Geographic Area Code;Meyenburg Kreis Prignitz
33969;11;6;Geographic Area Code;Stepenitz
33970;11;6;Geographic Area Code;Neustadt Dosse
33971;11;6;Geographic Area Code;Kyritz Brandenburg
33972;11;6;Geographic Area Code;Breddin
33973;11;6;Geographic Area Code;Zernitz bei Neustadt Dosse
33974;11;6;Geographic Area Code;Dessow
33975;11;6;Geographic Area Code;Dannenwalde Kreis Prignitz
33976;11;6;Geographic Area Code;Wutike
33977;11;6;Geographic Area Code;Gumtow
33978;11;6;Geographic Area Code;Segeletz
33979;11;6;Geographic Area Code;Wusterhausen Dosse
33981;11;6;Geographic Area Code;Putlitz
33982;11;6;Geographic Area Code;Hoppenrade Kreis Prignitz
33983;11;6;Geographic Area Code;Gross Pankow Kreis Prignitz
33984;11;6;Geographic Area Code;Blumenthal bei Pritzwalk
33986;11;6;Geographic Area Code;Falkenhagen Kreis Prignitz
33989;11;6;Geographic Area Code;Sadenbeck
340;11;6;Geographic Area Code;Dessau Anh
341;11;6;Geographic Area Code;Leipzig
34202;11;6;Geographic Area Code;Delitzsch
34203;11;6;Geographic Area Code;Zwenkau
34204;11;6;Geographic Area Code;Schkeuditz
34205;11;6;Geographic Area Code;Markranstädt
34206;11;6;Geographic Area Code;Rötha
34207;11;6;Geographic Area Code;Zwochau
34208;11;6;Geographic Area Code;Löbnitz bei Delitzsch
3421;11;6;Geographic Area Code;Torgau
34221;11;6;Geographic Area Code;Schildau Gneisenaustadt
34222;11;6;Geographic Area Code;Arzberg bei Torgau
34223;11;6;Geographic Area Code;Dommitzsch
34224;11;6;Geographic Area Code;Belgern Sachsen
3423;11;6;Geographic Area Code;Eilenburg
34241;11;6;Geographic Area Code;Jesewitz
34242;11;6;Geographic Area Code;Hohenpriessnitz
34243;11;6;Geographic Area Code;Bad Düben
34244;11;6;Geographic Area Code;Mockrehna
3425;11;6;Geographic Area Code;Wurzen
34261;11;6;Geographic Area Code;Kühren bei Wurzen
34262;11;6;Geographic Area Code;Falkenhain bei Wurzen
34263;11;6;Geographic Area Code;Hohburg
34291;11;6;Geographic Area Code;Borsdorf
34292;11;6;Geographic Area Code;Brandis bei Wurzen
34293;11;6;Geographic Area Code;Naunhof bei Grimma
34294;11;6;Geographic Area Code;Rackwitz
34295;11;6;Geographic Area Code;Krensitz
34296;11;6;Geographic Area Code;Groitzsch bei Pegau
34297;11;6;Geographic Area Code;Liebertwolkwitz
34298;11;6;Geographic Area Code;Taucha bei Leipzig
34299;11;6;Geographic Area Code;Gaschwitz
3431;11;6;Geographic Area Code;Döbeln
34321;11;6;Geographic Area Code;Leisnig
34322;11;6;Geographic Area Code;Rosswein
34324;11;6;Geographic Area Code;Ostrau Sachsen
34325;11;6;Geographic Area Code;Mochau-Lüttewitz
34327;11;6;Geographic Area Code;Waldheim Sachsen
34328;11;6;Geographic Area Code;Hartha bei Döbeln
3433;11;6;Geographic Area Code;Borna Stadt
34341;11;6;Geographic Area Code;Geithain
34342;11;6;Geographic Area Code;Neukieritzsch
34343;11;6;Geographic Area Code;Regis-Breitingen
34344;11;6;Geographic Area Code;Kohren-Sahlis
34345;11;6;Geographic Area Code;Bad Lausick
34346;11;6;Geographic Area Code;Narsdorf
34347;11;6;Geographic Area Code;Oelzschau bei Borna
34348;11;6;Geographic Area Code;Frohburg
3435;11;6;Geographic Area Code;Oschatz
34361;11;6;Geographic Area Code;Dahlen Sachsen
34362;11;6;Geographic Area Code;Mügeln bei Oschatz
34363;11;6;Geographic Area Code;Cavertitz
34364;11;6;Geographic Area Code;Wermsdorf
3437;11;6;Geographic Area Code;Grimma
34381;11;6;Geographic Area Code;Colditz
34382;11;6;Geographic Area Code;Nerchau
34383;11;6;Geographic Area Code;Trebsen Mulde
34384;11;6;Geographic Area Code;Grossbothen
34385;11;6;Geographic Area Code;Mutzschen
34386;11;6;Geographic Area Code;Dürrweitzschen bei Grimma
3441;11;6;Geographic Area Code;Zeitz
34422;11;6;Geographic Area Code;Osterfeld
34423;11;6;Geographic Area Code;Heuckewalde
34424;11;6;Geographic Area Code;Reuden bei Zeitz
34425;11;6;Geographic Area Code;Droyssig
34426;11;6;Geographic Area Code;Kayna
3443;11;6;Geographic Area Code;Weissenfels Sachsen-Anhalt
34441;11;6;Geographic Area Code;Hohenmölsen
34443;11;6;Geographic Area Code;Teuchern
34444;11;6;Geographic Area Code;Lützen
34445;11;6;Geographic Area Code;Stößen
34446;11;6;Geographic Area Code;Grosskorbetha
3445;11;6;Geographic Area Code;Naumburg Saale
34461;11;6;Geographic Area Code;Nebra Unstrut
34462;11;6;Geographic Area Code;Laucha Unstrut
34463;11;6;Geographic Area Code;Bad Kösen
34464;11;6;Geographic Area Code;Freyburg Unstrut
34465;11;6;Geographic Area Code;Bad Bibra
34466;11;6;Geographic Area Code;Janisroda
34467;11;6;Geographic Area Code;Eckartsberga
3447;11;6;Geographic Area Code;Altenburg Thüringen
3448;11;6;Geographic Area Code;Meuselwitz Thüringen
34491;11;6;Geographic Area Code;Schmölln Thüringen
34492;11;6;Geographic Area Code;Lucka
34493;11;6;Geographic Area Code;Gößnitz Thüringen
34494;11;6;Geographic Area Code;Ehrenhain
34495;11;6;Geographic Area Code;Dobitschen
34496;11;6;Geographic Area Code;Nöbdenitz
34497;11;6;Geographic Area Code;Langenleuba-Niederhain
34498;11;6;Geographic Area Code;Rositz
345;11;6;Geographic Area Code;Halle Saale
34600;11;6;Geographic Area Code;Ostrau Saalkreis
34601;11;6;Geographic Area Code;Teutschenthal
34602;11;6;Geographic Area Code;Landsberg Sachsen-Anhalt
34603;11;6;Geographic Area Code;Nauendorf Sachsen-Anhalt
34604;11;6;Geographic Area Code;Niemberg
34605;11;6;Geographic Area Code;Gröbers
34606;11;6;Geographic Area Code;Teicha Sachsen-Anhalt
34607;11;6;Geographic Area Code;Wettin
34609;11;6;Geographic Area Code;Salzmünde
3461;11;6;Geographic Area Code;Merseburg Saale
3462;11;6;Geographic Area Code;Bad Dürrenberg
34632;11;6;Geographic Area Code;Mücheln Geiseltal
34633;11;6;Geographic Area Code;Braunsbedra
34635;11;6;Geographic Area Code;Bad Lauchstädt
34636;11;6;Geographic Area Code;Schafstädt
34637;11;6;Geographic Area Code;Frankleben
34638;11;6;Geographic Area Code;Zöschen
34639;11;6;Geographic Area Code;Wallendorf Luppe
3464;11;6;Geographic Area Code;Sangerhausen
34651;11;6;Geographic Area Code;Rossla
34652;11;6;Geographic Area Code;Allstedt
34653;11;6;Geographic Area Code;Rottleberode
34654;11;6;Geographic Area Code;Stolberg Harz
34656;11;6;Geographic Area Code;Wallhausen Sachsen-Anhalt
34658;11;6;Geographic Area Code;Hayn Harz
34659;11;6;Geographic Area Code;Blankenheim bei Sangerhausen
3466;11;6;Geographic Area Code;Artern Unstrut
34671;11;6;Geographic Area Code;Bad Frankenhausen Kyffhäuser
34672;11;6;Geographic Area Code;Rossleben
34673;11;6;Geographic Area Code;Heldrungen
34691;11;6;Geographic Area Code;Könnern
34692;11;6;Geographic Area Code;Alsleben Saale
3471;11;6;Geographic Area Code;Bernburg Saale
34721;11;6;Geographic Area Code;Nienburg Saale
34722;11;6;Geographic Area Code;Preusslitz
3473;11;6;Geographic Area Code;Aschersleben Sachsen-Anhalt
34741;11;6;Geographic Area Code;Frose
34742;11;6;Geographic Area Code;Sylda
34743;11;6;Geographic Area Code;Ermsleben
34745;11;6;Geographic Area Code;Winningen Sachsen-Anhalt
34746;11;6;Geographic Area Code;Giersleben
3475;11;6;Geographic Area Code;Lutherstadt Eisleben
3476;11;6;Geographic Area Code;Hettstedt Sachsen-Anhalt
